Date,Open,High,Low,Close,Adj Close,Volume
11/7/2019,2978.149902,2988.959961,2969.120117,2978.709961,2978.709961,137000
11/8/2019,2993.97998,2998.76001,2962.840088,2964.179932,2964.179932,149700
11/11/2019,2949.959961,2949.959961,2906.77002,2909.969971,2909.969971,157900
11/12/2019,2913,2918.300049,2891.51001,2914.820068,2914.820068,129700
11/13/2019,2913.02002,2913.860107,2893.969971,2905.23999,2905.23999,129800
11/14/2019,2907.73999,2917.370117,2899.620117,2909.870117,2909.870117,129100
11/15/2019,2911.350098,2917.830078,2891.199951,2891.340088,2891.340088,135500
11/18/2019,2889.550049,2911.379883,2884.090088,2909.199951,2909.199951,124400
11/19/2019,2904.280029,2933.98999,2902.860107,2933.98999,2933.98999,135400
11/20/2019,2928.110107,2930.48999,2907.419922,2911.050049,2911.050049,137400
11/21/2019,2902.550049,2910.360107,2891.530029,2903.639893,2903.639893,123500
11/22/2019,2906.23999,2925.02002,2873.98999,2885.290039,2885.290039,158600
11/25/2019,2885.610107,2906.610107,2880.649902,2906.169922,2906.169922,178600
11/26/2019,2912.52002,2915.040039,2897.929932,2907.060059,2907.060059,170000
11/27/2019,2905.399902,2914.48999,2893.419922,2903.189941,2903.189941,133900
11/28/2019,2902.364014,2909.840088,2883.434082,2889.693115,2889.693115,119500
11/29/2019,2885.969971,2892.389893,2858.580078,2871.97998,2871.97998,122600
12/2/2019,2874.449951,2888.889893,2870.23999,2875.810059,2875.810059,128800
12/3/2019,2869.879883,2884.860107,2857.320068,2884.699951,2884.699951,123800
12/4/2019,2876.907959,2882.498047,2869.422119,2878.115967,2878.115967,125500
12/5/2019,2886.516113,2902.001953,2885.080078,2899.468994,2899.468994,143200
12/6/2019,2902.278076,2912.013916,2894.750977,2912.013916,2912.013916,134100
12/9/2019,2914.458008,2919.589111,2905.25,2914.478027,2914.478027,160800
12/10/2019,2908.944092,2919.200928,2902.790039,2917.315918,2917.315918,170100
12/11/2019,2922.602051,2928.256104,2915.000977,2924.416992,2924.416992,165500
12/12/2019,2926.342041,2926.342041,2913.476074,2915.697998,2915.697998,151800
12/13/2019,2937.775879,2969.980957,2935.849121,2967.676025,2967.676025,212000
12/16/2019,2970.968994,2984.641113,2958.706055,2984.393066,2984.393066,211900
12/17/2019,2985.261963,3039.383057,2982.496094,3022.422119,3022.422119,293000
12/18/2019,3021.466064,3033.233887,3011.720947,3017.043945,3017.043945,244100
12/19/2019,null,null,null,null,null,null
12/20/2019,3019.639893,3027.483887,3002.26001,3004.937988,3004.937988,215100
12/23/2019,2999.035889,3009.337891,2960.435059,2962.750977,2962.750977,205700
12/24/2019,2965.825928,2983.819092,2960.684082,2982.680908,2982.680908,163000
12/25/2019,2980.427979,2988.291992,2970.656982,2981.881104,2981.881104,175700
12/26/2019,2981.249023,3007.35498,2980.396973,3007.35498,3007.35498,182400
12/27/2019,3006.852051,3036.113037,3003.631104,3005.035889,3005.035889,247100
12/30/2019,2998.168945,3041.396973,2983.343994,3040.023926,3040.023926,248100
12/31/2019,3036.385986,3051.677002,3030.511963,3050.124023,3050.124023,217400
1/2/2020,3066.335938,3098.100098,3066.335938,3085.197998,3085.197998,292500
1/3/2020,3089.021973,3093.819092,3074.518066,3083.785889,3083.785889,261500
1/6/2020,3070.908936,3107.202881,3065.309082,3083.407959,3083.407959,312600
1/7/2020,3085.488037,3105.450928,3084.329102,3104.802002,3104.802002,276600
1/8/2020,3094.239014,3094.239014,3059.131104,3066.893066,3066.893066,297900
1/9/2020,3082.639893,3097.329102,3080.131104,3094.88208,3094.88208,243400
1/10/2020,3102.293945,3105.225098,3081.395996,3092.291016,3092.291016,210400
1/13/2020,3091.49292,3115.570068,3075.384033,3115.570068,3115.570068,210600
1/14/2020,3120.666992,3127.168945,3105.60498,3106.820068,3106.820068,230000
1/15/2020,3103.169922,3107.939941,3082.040039,3090.040039,3090.040039,202300
1/16/2020,3095.733887,3096.37207,3070.884033,3074.081055,3074.081055,203400
1/17/2020,3081.464111,3091.951904,3067.25293,3075.496094,3075.496094,190300
1/20/2020,3082.113037,3096.311035,3070.47998,3095.787109,3095.787109,210500
1/21/2020,3085.790039,3085.790039,3051.22998,3052.139893,3052.139893,234800
1/22/2020,3038.487061,3069.25293,3006.268066,3060.754883,3060.754883,223900
1/23/2020,3037.951904,3045.041016,2955.345947,2976.528076,2976.528076,272800
2/3/2020,2716.697998,2766.576904,2716.697998,2746.605957,2746.605957,215900
2/4/2020,2685.269043,2786.164063,2685.269043,2783.288086,2783.288086,364000
2/5/2020,2792.371094,2842.74292,2778.864014,2818.087891,2818.087891,309800
2/6/2020,2826.889893,2876.590088,2807.610107,2866.51001,2866.51001,316400
2/7/2020,2858.929932,2875.959961,2838.77002,2875.959961,2875.959961,309500
2/10/2020,2860.499023,2891.8479,2851.050049,2890.488037,2890.488037,294900
2/11/2020,2894.540039,2913.820068,2882.23999,2901.669922,2901.669922,269200
2/12/2020,2895.555908,2926.898926,2892.424072,2926.898926,2926.898926,248700
2/13/2020,2927.144043,2935.406006,2901.24292,2906.073975,2906.073975,274800
2/14/2020,2899.865967,2926.943115,2899.573975,2917.008057,2917.008057,250700
2/17/2020,2924.990967,2983.636963,2924.990967,2983.62207,2983.62207,313200
2/18/2020,2981.409912,2990.600098,2960.774902,2984.971924,2984.971924,311700
2/19/2020,2979.521973,2998.271973,2971.822021,2975.4021,2975.4021,315100
2/20/2020,2981.879883,3031.371094,2968.445068,3030.154053,3030.154053,345700
2/21/2020,3022.246094,3058.897949,3020.141113,3039.668945,3039.668945,364600
2/24/2020,3027.893066,3042.181885,3007.355957,3031.23291,3031.23291,370400
2/25/2020,2982.070068,3016.946045,2943.717041,3013.050049,3013.050049,441600
2/26/2020,2987.928955,2987.928955,2987.928955,2987.928955,2987.928955,0
2/27/2020,2992.48999,3009.459961,2980.47998,2991.330078,2991.330078,350500
2/28/2020,2924.641113,2948.125977,2878.543945,2880.303955,2880.303955,401200
3/2/2020,2899.310059,2982.50708,2899.310059,2970.930908,2970.930908,367300
3/3/2020,3006.888916,3026.842041,2976.623047,2992.896973,2992.896973,410100
3/4/2020,2981.805908,3012.003906,2974.35791,3011.666016,3011.666016,353300
3/5/2020,3036.155029,3074.25708,3022.926025,3071.677002,3071.677002,445400
3/6/2020,3039.939941,3052.444092,3029.462891,3034.510986,3034.510986,362100
3/9/2020,2987.180908,2989.205078,2940.714111,2943.291016,2943.291016,414600
3/10/2020,2918.935059,3000.295898,2904.799072,2996.761963,2996.761963,393300
3/11/2020,3001.761963,3010.029053,2968.51709,2968.51709,2968.51709,352500
3/12/2020,2936.016113,2944.465088,2906.283936,2923.486084,2923.486084,307800
3/13/2020,2804.231934,2910.881104,2799.983887,2887.427002,2887.427002,366500
3/16/2020,2897.301025,2898.034912,2784.662109,2789.253906,2789.253906,351900
3/17/2020,2796.283936,2826.906982,2715.220947,2779.641113,2779.641113,306100
3/18/2020,2792.322021,2815.874023,2728.756104,2728.756104,2728.756104,291200
3/19/2020,2719.406006,2736.820068,2646.804932,2702.129883,2702.129883,302300
3/20/2020,2727.019043,2751.895996,2702.49292,2745.61792,2745.61792,252000
3/23/2020,2677.590088,2703.330078,2656.5,2660.169922,2660.169922,249800
3/24/2020,2703.019043,2723.406982,2667.133057,2722.437988,2722.437988,257000
3/25/2020,2775.302979,2788.63501,2757.802002,2781.591064,2781.591064,273100
3/26/2020,2761.895996,2788.503906,2753.427979,2764.910889,2764.910889,234100
3/27/2020,2792.983887,2805.548096,2771.756104,2772.202881,2772.202881,240800
3/30/2020,2739.718994,2759.099121,2723.053955,2747.214111,2747.214111,239700
3/31/2020,2767.306885,2771.167969,2743.11499,2750.295898,2750.295898,218600
4/1/2020,2743.541016,2773.364014,2731.079102,2734.521973,2734.521973,217300
4/2/2020,2720.228027,2780.637939,2719.904053,2780.637939,2780.637939,217900
4/3/2020,2773.575928,2780.586914,2754.072998,2763.987061,2763.987061,200800
4/7/2020,2806.968018,2823.2771,2801.839111,2820.762939,2820.762939,270200
4/8/2020,2805.916992,2823.214111,2800.295898,2815.368896,2815.368896,243500
4/9/2020,2825.839111,2832.39502,2820.433105,2825.904053,2825.904053,238200
4/10/2020,2827.187012,2833.014893,2789.976074,2796.631104,2796.631104,233500
4/13/2020,2784.5979,2792.891113,2774.081055,2783.048096,2783.048096,177100
4/14/2020,2794.801025,2827.298096,2789.427979,2827.282959,2827.282959,202700
4/15/2020,2826.662109,2829.75,2808.704102,2811.174072,2811.174072,205600
4/16/2020,2798.429932,2823.337891,2796.839111,2819.935059,2819.935059,203000
4/17/2020,2835.558105,2854.959961,2830.021973,2838.495117,2838.495117,245700
4/20/2020,2840.408936,2852.98999,2833.261963,2852.552979,2852.552979,211800
4/21/2020,2842.237061,2842.237061,2808.020996,2827.012939,2827.012939,233200
4/22/2020,2814.065918,2843.97998,2808.481934,2843.97998,2843.97998,217300
4/23/2020,2850.51001,2853.635986,2835.895996,2838.499023,2838.499023,248800
4/24/2020,2834.938965,2834.938965,2802.499023,2808.529053,2808.529053,235200
4/27/2020,2812.241943,2832.666016,2802.958008,2815.495117,2815.495117,210100
4/28/2020,2819.990967,2821.745117,2758.246094,2810.023926,2810.023926,253900
4/29/2020,2801.383057,2831.763916,2800.738037,2822.441895,2822.441895,202100
4/30/2020,2832.384033,2865.590088,2832.384033,2860.082031,2860.082031,242500
